"20/08/2023, 9:07 pm - Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more."
"04/10/2023, 10:58 am - Vishal(B C. A): Nahi"
"10/10/2023, 7:04 pm - Jatin: Ala kalthi online nathi Khali 11 vagya sudhi che"
"10/10/2023, 7:05 pm - Rishabh: Ok"
"10/10/2023, 7:05 pm - Rishabh: Tu javano cha"
"10/10/2023, 7:05 pm - Rishabh: ?"
"10/10/2023, 7:05 pm - Jatin: Vicharu to chu jaavnu"
"10/10/2023, 7:05 pm - Rishabh: Hu to raja par chu"
"10/10/2023, 7:05 pm - Jatin: Ok"
"10/10/2023, 7:06 pm - Jatin: Kem"
"10/10/2023, 7:06 pm - Rishabh: Kasu karv ta to nathi"
"10/10/2023, 7:07 pm - Vishal(B C. A): Ela ek kaam kar kaale aav"
"10/10/2023, 7:07 pm - Vishal(B C. A): Ane Friday ee aavi jaa"
"10/10/2023, 7:07 pm - Vishal(B C. A): Kaale toh aavje Kem ke taare check thai jaay"
"10/10/2023, 7:07 pm - Vishal(B C. A): @jatin tu bhi aavje"
"10/10/2023, 7:08 pm - Rishabh: Tu direct Friday aais"
"10/10/2023, 7:08 pm - Vishal(B C. A): Kaal aavne ludo ramase"
"10/10/2023, 7:08 pm - Rishabh: Mara kala pass lava java nu cha"
"10/10/2023, 7:08 pm - Vishal(B C. A): ???"
"10/10/2023, 7:08 pm - Vishal(B C. A): Kya matlab"
"10/10/2023, 7:08 pm - Rishabh: Garba"
"10/10/2023, 7:08 pm - Vishal(B C. A): Achaa"
"10/10/2023, 7:08 pm - Vishal(B C. A): Samjha"
"10/10/2023, 7:09 pm - Jatin: Me bhanis"
"10/10/2023, 7:09 pm - Jatin: YouTube par thi"
"10/10/2023, 7:10 pm - Jatin: Ludo nahi"
"10/10/2023, 7:10 pm - Rishabh: 😂😂"
"10/10/2023, 7:10 pm - Vishal(B C. A): Abee chutiye kya hai itna ho jaaega sab"
"10/10/2023, 7:10 pm - Jatin: <Media omitted>"
"10/10/2023, 8:19 pm - Jatin: Have mood change"
"Nahi jau🤣"
"10/10/2023, 8:29 pm - Jatin: Kon kon javanu che"
"10/10/2023, 8:29 pm - Rishabh: I'm not there"
"10/10/2023, 9:41 pm - Vishal(B C. A): Fuck you"
"12/10/2023, 6:59 pm - Jatin: Kale kon kon jase?"
"12/10/2023, 7:02 pm - Vishwam Dave: Mane jau padse"
"12/10/2023, 7:04 pm - Rishabh: Tu nahi java no"
"12/10/2023, 7:04 pm - Rishabh: Kem"
"12/10/2023, 7:28 pm - Jatin: Jais me"
"12/10/2023, 7:28 pm - Rishabh: Ok"
"12/10/2023, 7:28 pm - Rishabh: Me too"
"15/10/2023, 7:50 pm - Abhishek Sharma: The last working day of our semester was on 14/10/2023 (Saturday), i.e. Yesterday, so from now onwards there will be no lectures."
""
"See you all directly on exam day. All the best."
"15/10/2023, 7:51 pm - Jatin: wtf"
"15/10/2023, 7:52 pm - Jatin: Koe mokalyu"
"15/10/2023, 7:55 pm - Abhishek Sharma: Amara group moklyu hyu"
"15/10/2023, 7:56 pm - Jatin: Ok"
"15/10/2023, 7:57 pm - Rishabh: Kyar thi exam cha"
"15/10/2023, 7:59 pm - Abhishek Sharma: After 20"
"15/10/2023, 8:07 pm - Jatin: 23"
"15/10/2023, 8:09 pm - Rishabh: 24 to dasara cha"
"15/10/2023, 8:10 pm - Jatin: To kya hua"
"15/10/2023, 8:10 pm - Jatin: Exam to Deni padegi"
"15/10/2023, 8:10 pm - Jatin: <Media omitted>"
"15/10/2023, 8:11 pm - Rishabh: Ok"
"18/10/2023, 5:06 pm - Rishabh: <Media omitted>"
"18/10/2023, 5:07 pm - Abhishek Sharma: Maru to timing 1:45 che"
"18/10/2023, 5:08 pm - Rishabh: Amaro pan 12:30 to 1 no cha"
"18/10/2023, 5:09 pm - Abhishek Sharma: To koi vehicle thi aavano cho ke bus"
"18/10/2023, 5:25 pm - Rishabh: Kadach"
"18/10/2023, 6:01 pm - Vishal(B C. A): Us moment"
"18/10/2023, 6:21 pm - Jatin: Aapdu Biju koi Lai na sake? <This message was edited>"
"18/10/2023, 6:54 pm - Rishabh: I don't know"
"18/10/2023, 9:29 pm - Jatin: Maro friend che b.tech ma e vehicle laine jase pan 9 vage to me 9 vage aavis"
"18/10/2023, 9:47 pm - Vishal(B C. A): Waah bhosdina toh su gaand marais"
"18/10/2023, 9:47 pm - Vishal(B C. A): 9 thi 12:30"
"18/10/2023, 9:47 pm - Vishal(B C. A): Kanjoos saale paisa kharcha karna"
"18/10/2023, 9:47 pm - Jatin: You deleted this message"
"18/10/2023, 11:13 pm - Rishabh: Hu pan vehicle liy na aais"
"19/10/2023, 3:05 am - Rishabh: If @919867885107 or @919023693309 wants to come with me"
"19/10/2023, 5:50 am - Vishwam Dave: Thank you for asking. But Abhishek tu Jaa. Mane Kam che thodu jaldi jau padse"
"19/10/2023, 6:55 am - Vishwam Dave: Otherwise Abhishek tu lai ne aav because return ma hu rishabh jode jais"
"21/10/2023, 5:35 pm - Vishal(B C. A): Kitna Kiya bhadwo"
"21/10/2023, 5:35 pm - Vishal(B C. A): ?"
"21/10/2023, 5:45 pm - Rishabh: Kuch nahi la"
"21/10/2023, 5:46 pm - Rishabh: Tu tension mat la"
"21/10/2023, 5:54 pm - Vishal(B C. A): Meri gaand phatt Rahi hai yaar waise toh har baar kuch nahi hota kya pata iss baar ho jaae"
"21/10/2023, 5:54 pm - Vishal(B C. A): Jatin kaa sab ho gaya hoga"
"21/10/2023, 5:54 pm - Vishal(B C. A): Behenchod sirf Java nahi harr subject kaa"
"21/10/2023, 5:55 pm - Vishal(B C. A): Woh toh saala navratri mai bhi nahi gaya tu toh gaya hai toh Tera samajh aata hai baaki hoga"
"21/10/2023, 6:34 pm - Ansh B. C. A: Are bhidu bindass"
"21/10/2023, 6:35 pm - Ansh B. C. A: Re ne kaaa tension ny lene ka"
"21/10/2023, 6:35 pm - Ansh B. C. A: Sabb jugaad ho jayega"
"21/10/2023, 6:35 pm - Ansh B. C. A: <Media omitted>"
"21/10/2023, 6:35 pm - Rishabh: Same bro"
"21/10/2023, 6:35 pm - Ansh B. C. A: Parul hai.....Bhai or kuch nahi hogaaa"
"21/10/2023, 6:36 pm - Rishabh: 🗿"
"21/10/2023, 6:36 pm - Ansh B. C. A: Sirf viva pataya nahi ..or tu paas"
"21/10/2023, 6:36 pm - Ansh B. C. A: Bas practical dekhe to dekhe"
"25/10/2023, 7:21 am - Jatin: <Media omitted>"
"25/10/2023, 7:21 am - Jatin: <Media omitted>"
"26/10/2023, 7:26 am - Abhishek Sharma: <Media omitted>"
"28/10/2023, 1:25 pm - Abhishek Sharma: Bus Route for NPTEL Exam are as follows:"
""
"1. On 28/10/2023 and 29/10/2023, Morning session buses  will be common as per attached sheet( BUS_ROUTE_28-29_10_MORNING)."
"28/10/2023, 1:25 pm - Abhishek Sharma: <Media omitted>"
"28/10/2023, 1:25 pm - Vishwam Dave: Koi javanu che?"
"28/10/2023, 1:26 pm - Abhishek Sharma: Kem tu nhi javano"
"28/10/2023, 1:44 pm - Ansh B. C. A: Joiyee"
"28/10/2023, 1:44 pm - Ansh B. C. A: La"
"28/10/2023, 1:44 pm - Ansh B. C. A: Mari to ichha ky nahi yar ky kariyu nahi"
"28/10/2023, 1:44 pm - Ansh B. C. A: Kai vastu j nahi to km nu vaachu😅"
"28/10/2023, 5:50 pm - Ansh B. C. A: Pakuu la bus aavani che ne"
"28/10/2023, 5:50 pm - Ansh B. C. A: Ke ny"
"28/10/2023, 5:50 pm - Ansh B. C. A: Mai"
"28/10/2023, 5:59 pm - Abhishek Sharma: Amara group ma koyi ye moklyu htu"
"28/10/2023, 5:59 pm - Abhishek Sharma: Mail to nhi aayu"
"28/10/2023, 6:00 pm - Ansh B. C. A: Ha ej ne"
"28/10/2023, 6:01 pm - Abhishek Sharma: To etle bus no confirm nhi"
"28/10/2023, 6:01 pm - Abhishek Sharma: Koyi jode vat kri le ne"
"28/10/2023, 6:01 pm - Abhishek Sharma: Ke bus aavani che ke nhi"
"28/10/2023, 6:01 pm - Jatin: Mahesh ne puchi le"
"28/10/2023, 6:39 pm - Ansh B. C. A: Tu j puch ne😂"
"28/10/2023, 6:40 pm - Jatin: Upadto nathi la🥲"
"28/10/2023, 7:50 pm - Jatin: Me puchyu Mahesh ne"
"28/10/2023, 7:50 pm - Jatin: Kidhu ke kale che"
"28/10/2023, 7:50 pm - Jatin: 6 vagya thi route start thase"
"28/10/2023, 9:46 pm - Vishal(B C. A): Tum log karo exam ke majje mai aur rishabh apne maze kar rahe hai"
"28/10/2023, 9:46 pm - Vishal(B C. A): 😁😁😁"
"28/10/2023, 9:53 pm - Rishabh: 😁"
"30/10/2023, 11:18 am - Rishabh: Mid sem pachi ni pdf cha koi na joda"
"31/10/2023, 10:38 am - Jatin: Jo topper ne hamna thi material mange che"
"31/10/2023, 10:46 am - Rishabh: Tu topper cha hu nathi atla aatya thi start kar vu pada cha"
"31/10/2023, 10:46 am - Jatin: Btw mara jode sem3 vadi file padi che"
"31/10/2023, 10:47 am - Rishabh: Aama to mid sem sudhi nu cha na"
"31/10/2023, 10:47 am - Rishabh: Asp.net na 8 cha aama"
"31/10/2023, 10:47 am - Jatin: Java nu che Ema aakhu"
"31/10/2023, 10:48 am - Rishabh: Java ma 4 cha"
"31/10/2023, 10:48 am - Jatin: Ha to"
"06/11/2023, 9:15 am - Jatin: Koi ne fees dekhay che ke ketli bharvani che"
"06/11/2023, 9:17 am - Rishabh: Aapda thodi bhar Vani cha"
"06/11/2023, 9:17 am - Rishabh: Aamda"
"06/11/2023, 9:18 am - Jatin: To hamna e Priya mam no mail aayo to e shu hatu"
"06/11/2023, 9:18 am - Rishabh: Bhai first sem vala nu cha"
"06/11/2023, 9:27 am - Jatin: <Media omitted>"
"06/11/2023, 9:30 am - Rishabh: Ok"
"06/11/2023, 10:36 am - Rishabh: <Media omitted>"
"06/11/2023, 10:38 am - Rishabh: Hu to pachi baris"
"06/11/2023, 10:39 am - Jatin: Kevi rite karyu"
"06/11/2023, 10:39 am - Jatin: Link mokal"
"06/11/2023, 10:40 am - Rishabh: Mail aayo hasa"
"06/11/2023, 10:40 am - Jatin: Kyare"
"06/11/2023, 10:41 am - Rishabh: Qfix or noreply no"
"06/11/2023, 10:42 am - Jatin: Ha madi gayu"
"10/11/2023, 9:33 am - Abhishek Sharma: HAPPY BIRTHDAY VISHAL..."
"10/11/2023, 9:35 am - Rishabh: Happy Birthday Vishal"
"10/11/2023, 9:35 am - Rishabh: Party kab daga"
"10/11/2023, 10:49 am - Vishal(B C. A): Thank you Bhai ❤️❤️🤝🤝🤝🙏🙏🙏🙏"
"10/11/2023, 10:49 am - Vishal(B C. A): Aree milte hi"
"10/11/2023, 10:56 am - Vishwam Dave: Happy birthday Vishal 🥳"
"12/11/2023, 12:16 am - Ansh B. C. A: Happy Diwali ganduu log🤝🎇🙌"
"12/11/2023, 8:12 am - Abhishek Sharma: HAPPY DIWALI BHAI LOG 🕯🔥"
"12/11/2023, 8:59 am - Jatin: Happy Diwali 🪔🎇"
"12/11/2023, 9:24 am - Rishabh: Happy dipawali guys 🪔🪔🎇🎆🎆"
"12/11/2023, 11:23 am - Vishal(B C. A): Happy dipawali guys 🪔🪔🎇🎆🎆"
"14/11/2023, 12:45 am - Rishabh: This message was deleted"
"14/11/2023, 12:45 am - Rishabh: <Media omitted>"
"14/11/2023, 7:02 am - Ansh B. C. A: Happy new year ✨🤗"
"14/11/2023, 8:31 am - Jatin: Happy new year ✨"
"14/11/2023, 8:58 am - Abhishek Sharma: HAPPY NEW YEAR GUY'S"
"14/11/2023, 9:11 am - Vishwam Dave: Happy new year"
"14/11/2023, 2:27 pm - Vishal(B C. A): <Media omitted>"
"21/11/2023, 11:26 am - Ansh B. C. A: This message was deleted"
"21/11/2023, 11:26 am - Ansh B. C. A: This message was deleted"
"21/11/2023, 1:17 pm - Ansh B. C. A: <Media omitted>"
"21/11/2023, 1:18 pm - Ansh B. C. A: <Media omitted>"
"21/11/2023, 1:20 pm - Ansh B. C. A: <Media omitted>"
"21/11/2023, 1:26 pm - Ansh B. C. A: dcn ma imp che?"
"22/11/2023, 9:16 am - Jatin: <Media omitted>"
"22/11/2023, 9:16 am - Jatin: Imp to nathi"
"23/11/2023, 3:48 pm - Vishal(B C. A): https://youtu.be/zDmG5P1ZCD0?si=IxyRP6hUilKwn-PS"
"23/11/2023, 3:49 pm - Rishabh: Chutiyaa padhi kar"
"23/11/2023, 3:49 pm - Vishal(B C. A): Gaand mai damm hai toh yeh video dekho"
"23/11/2023, 3:49 pm - Vishal(B C. A): Bhaga bhaga ke dekho yaa middle se dekho"
"23/11/2023, 3:49 pm - Vishal(B C. A): Lavde tu kar itne din se padh raha hai"
"23/11/2023, 3:49 pm - Rishabh: Tari Gand"
"23/11/2023, 3:50 pm - Vishal(B C. A): Lavde pura vacation padhai hi Kiya hai"
"23/11/2023, 3:50 pm - Vishal(B C. A): Jatin kya sab ko beat karke 50 crore lpa lega bhadva"
"23/11/2023, 3:50 pm - Vishal(B C. A): 😹😹😹"
"23/11/2023, 3:50 pm - Vishal(B C. A): Dalla"
"23/11/2023, 3:50 pm - Rishabh: Chala ja bsdk"
"23/11/2023, 3:52 pm - Jatin: You deleted this message"
"24/11/2023, 3:34 pm - Vishal(B C. A): Koi Os ka material send karo"
"24/11/2023, 3:34 pm - Rishabh: Nahi"
"25/11/2023, 11:29 am - Vishwam Dave: This message was deleted"
"25/11/2023, 12:25 pm - Rishabh: Jatin 304"
"Abhishek 308"
"Vishal 301"
"My 309"
"25/11/2023, 12:28 pm - Vishal(B C. A): Yaar kya bakchodi hai"
"26/11/2023, 8:08 pm - Jatin: Complete Solutions for previous year question papers."
"26/11/2023, 8:08 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 1:09 pm - Jatin: <Media omitted>"
"27/11/2023, 7:28 pm - Jatin: <Media omitted>"
"27/11/2023, 8:12 pm - Jatin: https://drive.google.com/drive/folders/10i31EE6OW9wts124UdPeozvTh2l3Tmq3"
"27/11/2023, 8:14 pm - Jatin: Aama unit pramane separate che pdf with videos"
"30/11/2023, 10:21 am - Vishal(B C. A): https://docs.google.com/forms/d/1-1M2MUzwopYTq-BOfAJTQqjZHCYE9m7V0jajdDIBYTk/edit?chromeless=1"
"30/11/2023, 10:21 am - Vishal(B C. A): Age:40"
"30/11/2023, 10:21 am - Vishal(B C. A): And married"
"30/11/2023, 10:21 am - Vishal(B C. A): Raakhjo"
"30/11/2023, 10:27 am - Rishabh: Par iska Kam kya hai"
"30/11/2023, 10:59 am - Ansh B. C. A: Ha ej bolo la aa che su?"
"30/11/2023, 11:41 am - Vishal(B C. A): Aree yaar dost kaa project hai"
"30/11/2023, 11:42 am - Vishal(B C. A): Uski help ho jaaegi"
"01/12/2023, 7:29 am - Jatin: https://youtu.be/hoN7_VMzw_g?si=uYFaxx8fxaMoHEr8"
"01/12/2023, 5:27 pm - Jatin: Ala date 9-10 thai gayi"
"01/12/2023, 5:27 pm - Jatin: 10 tarikhe Sunday che bc"
"01/12/2023, 6:14 pm - Abhishek Sharma: Bc ek divas ma  . Net kevi rite thse"
"01/12/2023, 6:14 pm - Ansh B. C. A: Ala pelaa"
"01/12/2023, 6:14 pm - Ansh B. C. A: .net che and pachi java che"
"01/12/2023, 6:15 pm - Abhishek Sharma: Pehla java"
"01/12/2023, 6:15 pm - Abhishek Sharma: Pachi   . Net"
"01/12/2023, 6:15 pm - Ansh B. C. A: Ha to kn 7day maliya che ne"
"01/12/2023, 6:15 pm - Ansh B. C. A: To taiyari Karo bc😂"
"01/12/2023, 6:15 pm - Ansh B. C. A: Km ke aa parul wada emni maa chodaaavsee j"
"01/12/2023, 6:15 pm - Ansh B. C. A: Bhai hu kri sakiyee have"
"01/12/2023, 6:16 pm - Abhishek Sharma: Biju koi option nhi karyu padse"
"01/12/2023, 6:16 pm - Ansh B. C. A: Ha ej to bhai"
"01/12/2023, 6:16 pm - Ansh B. C. A: Hu to 6e nahi jav clg"
"01/12/2023, 6:16 pm - Ansh B. C. A: Bhalee ne Kai pn kee e lodaa o"
"01/12/2023, 6:16 pm - Ansh B. C. A: Emni maa fadaave bc"
"01/12/2023, 6:16 pm - Abhishek Sharma: Compulsory to nhi"
"01/12/2023, 6:17 pm - Ansh B. C. A: Ala amne to class ma aavi ke pelo Abhishek ke mandatory che em"
"01/12/2023, 6:17 pm - Ansh B. C. A: Lodo"
"01/12/2023, 6:17 pm - Abhishek Sharma: Ohh bcc.."
"01/12/2023, 6:18 pm - Abhishek Sharma: Kyare che"
"01/12/2023, 8:13 pm - Ansh B. C. A: Khbr na la"
"01/12/2023, 8:13 pm - Ansh B. C. A: Bhai"
"01/12/2023, 8:13 pm - Ansh B. C. A: Pn me to nai jav"
"01/12/2023, 8:13 pm - Ansh B. C. A: Kon jaai la naaa me emne odkhu chu Naa e mane odkhee che deliberately 😂"
"04/12/2023, 10:57 am - Jatin: Kale kon kon jaso la"
"04/12/2023, 11:11 am - Rishabh: This message was deleted"
"04/12/2023, 11:15 am - Abhishek Sharma: I am not going broo.."
"04/12/2023, 11:30 am - Rishabh: Me too"
"04/12/2023, 11:31 am - Jatin: <Media omitted>"
"04/12/2023, 2:58 pm - Ansh B. C. A: <Media omitted>"
"04/12/2023, 5:15 pm - Vishal(B C. A): <Media omitted>"
"04/12/2023, 5:15 pm - Vishal(B C. A): Behen ke lodo muft mai Randi naach dekhne ko mil raha hain"
"04/12/2023, 5:15 pm - Vishal(B C. A): Usme bhi dikkat"
"04/12/2023, 5:17 pm - Rishabh: Haa"
"04/12/2023, 5:18 pm - Rishabh: Ha dikakat"
"04/12/2023, 5:36 pm - Jatin: Tu he isiliye tuje maja aata hoga hum nahi he"
"04/12/2023, 5:41 pm - Rishabh: This message was deleted"
"04/12/2023, 5:42 pm - Rishabh: Waahh"
"05/12/2023, 10:13 am - Vishal(B C. A): <Media omitted>"
"05/12/2023, 10:18 am - Jatin: Ha 💯 <This message was edited>"
"05/12/2023, 2:43 pm - Rishabh: 🤣🤣"
"05/12/2023, 8:08 pm - Jatin: Koi e java nu chalu karyu vachvanu?"
"05/12/2023, 8:09 pm - Abhishek Sharma: Hu to java j kru chu"
"05/12/2023, 8:09 pm - Abhishek Sharma: Kal thi  . Net"
"05/12/2023, 8:09 pm - Jatin: Aavu kevu"
"05/12/2023, 8:09 pm - Jatin: Pehla .net karvanu hoy pachi java"
"05/12/2023, 8:10 pm - Jatin: Kalthi tu .net karish pachi tu to java nu bhuli jais"
"05/12/2023, 8:10 pm - Abhishek Sharma: Pehlu  . Net che ne"
"05/12/2023, 8:10 pm - Jatin: Abe java"
"05/12/2023, 8:10 pm - Jatin: Che"
"05/12/2023, 8:10 pm - Abhishek Sharma: Hello friends"
"9/12 ko .net"
"10/12 ko java."
"Ka exam hai."
"05/12/2023, 8:11 pm - Jatin: Locha  na marto"
"05/12/2023, 8:11 pm - Rishabh: This message was deleted"
"05/12/2023, 8:11 pm - Abhishek Sharma: Aa j che"
"05/12/2023, 8:11 pm - Abhishek Sharma: Tu kyi che"
"05/12/2023, 8:11 pm - Jatin: Shu"
"05/12/2023, 8:11 pm - Rishabh: Ha"
"05/12/2023, 8:12 pm - Rishabh: Paku cha na"
"05/12/2023, 8:12 pm - Jatin: <Media omitted>"
"05/12/2023, 8:12 pm - Rishabh: ?"
"05/12/2023, 8:12 pm - Jatin: Je 4 e hatu e 9 e che"
"05/12/2023, 8:12 pm - Jatin: ."
"05/12/2023, 8:12 pm - Jatin: And je 6 e hatu e 10 e"
"05/12/2023, 8:12 pm - Abhishek Sharma: Par aapdu 4 ne nhi ne"
"05/12/2023, 8:13 pm - Rishabh: Aapdu 4 tari nu hatuj nahi bro"
"05/12/2023, 8:13 pm - Jatin: To 6 and 9"
"05/12/2023, 8:13 pm - Rishabh: Ha"
"05/12/2023, 8:13 pm - Jatin: To 9 e kayu che?"
"05/12/2023, 8:14 pm - Rishabh: Kabar nahi?"
"05/12/2023, 8:14 pm - Jatin: Abe bhai"
"05/12/2023, 8:14 pm - Abhishek Sharma: . Net"
"05/12/2023, 8:14 pm - Rishabh: Ok"
"05/12/2023, 8:14 pm - Abhishek Sharma: 10 ne java"
"05/12/2023, 8:14 pm - Rishabh: Oh"
"05/12/2023, 8:14 pm - Abhishek Sharma: Bas java ne date postponed thyi che"
"05/12/2023, 8:15 pm - Abhishek Sharma: Chhele"
"05/12/2023, 8:15 pm - Rishabh: Ok"
"05/12/2023, 8:15 pm - Abhishek Sharma: Bija loko ne pan confirmed kri lejo"
"05/12/2023, 8:48 pm - Jatin: Karyu la confirm?"
"05/12/2023, 8:48 pm - Jatin: Koi java ke che to koi .net ke che"
"05/12/2023, 8:48 pm - Jatin: Maru to mind fuck thay che"
"05/12/2023, 8:49 pm - Ansh B. C. A: Hu la"
"05/12/2023, 8:49 pm - Ansh B. C. A: Hu tyu"
"05/12/2023, 8:49 pm - Jatin: Ala 9 e kayu paper che e"
"05/12/2023, 8:49 pm - Ansh B. C. A: .net"
"05/12/2023, 8:49 pm - Ansh B. C. A: And 10e java"
"05/12/2023, 8:49 pm - Jatin: Pan bija Loko 9 e java pan ke che"
"05/12/2023, 8:50 pm - Ansh B. C. A: Ala hu maa chode che"
"05/12/2023, 8:51 pm - Ansh B. C. A: Bhai gaand na faadaish plz"
"05/12/2023, 8:51 pm - Jatin: Ala me shu karu Mane pan jatko lagyo"
"05/12/2023, 8:51 pm - Jatin: Me aatla divas .net karto to"
"05/12/2023, 8:52 pm - Jatin: Me vicharyu 9 e java che to kalthi java karis"
"05/12/2023, 8:52 pm - Ansh B. C. A: Ala"
"05/12/2023, 8:52 pm - Ansh B. C. A: Khbr nai have aa clg Vada mokle to khbr pade"
"05/12/2023, 8:52 pm - Ansh B. C. A: 9e kayu pepar che em!"
"05/12/2023, 8:52 pm - Ansh B. C. A: 😐"
"05/12/2023, 8:53 pm - Jatin: Mokalyu e pan bc jevu mokalyu"
"05/12/2023, 8:53 pm - Jatin: 4 tarikh vadu"
"05/12/2023, 8:53 pm - Ansh B. C. A: Ej toh bc"
"05/12/2023, 8:54 pm - Jatin: Me saumil ne mail karyo"
"05/12/2023, 8:55 pm - Jatin: Tame badha pan karo"
"05/12/2023, 8:55 pm - Jatin: Me karyo to Mane ke che ke table ma date jo"
"05/12/2023, 8:55 pm - Ansh B. C. A: Etle em ne ke 9e .net che final ne"
"05/12/2023, 8:56 pm - Ansh B. C. A: Bas to mel ne uchuu bc"
"05/12/2023, 8:56 pm - Ansh B. C. A: .net kr😂👍"
"05/12/2023, 8:56 pm - Jatin: Pan java to aakhu baki🥲"
"05/12/2023, 9:00 pm - Ansh B. C. A: To mare pn emj che"
"05/12/2023, 9:00 pm - Ansh B. C. A: 😂😂"
"05/12/2023, 9:00 pm - Jatin: 🤣"
"05/12/2023, 9:00 pm - Ansh B. C. A: Kn thai jasee haji 3day baki che"
"05/12/2023, 9:00 pm - Ansh B. C. A: <Media omitted>"
"06/12/2023, 9:02 am - Jatin: You deleted this message"
"06/12/2023, 9:04 am - Jatin: You deleted this message"
"07/12/2023, 9:09 pm - Ansh B. C. A: <Media omitted>"
"08/12/2023, 12:53 pm - Rishabh: This was to inform you that Semester-4  shall be  starting from 11th December 2023, Monday."
"Your College timings will be 7:30 AM to 2:30 PM."
"08/12/2023, 12:53 pm - Rishabh: Kon kon java nu cha"
"08/12/2023, 12:53 pm - Rishabh: This message was deleted"
"08/12/2023, 12:53 pm - Rishabh: 11th December"
"08/12/2023, 12:55 pm - Vishwam Dave: I am not going"
"08/12/2023, 1:18 pm - Vishal(B C. A): Mai jaa raha hu"
"08/12/2023, 1:24 pm - Ansh B. C. A: Are mst bc ......1st month me janee ka"
"08/12/2023, 1:26 pm - Jatin: Me kadach jais kemke Mari pachi 5-6 divas ni Raja thase"
"08/12/2023, 1:27 pm - Rishabh: Aaha"
"08/12/2023, 1:28 pm - Rishabh: Hu 13 thi jais"
"08/12/2023, 1:29 pm - Abhishek Sharma: Hu to staring ma ek be divas mate jayis"
"08/12/2023, 2:46 pm - Vishal(B C. A): Apna toh mast plan hai"
"08/12/2023, 2:47 pm - Vishal(B C. A): <Media omitted>"
"08/12/2023, 2:47 pm - Vishal(B C. A): Yeh saare din bunk"
"08/12/2023, 2:47 pm - Vishal(B C. A): BC ek hafte ki chutti ho jaaegi 3 official 4 unofficial"
"08/12/2023, 2:50 pm - Rishabh: <Media omitted>"
"08/12/2023, 3:17 pm - Jatin: Chutiye tuje 2 din tak Christmas ki chutti kon dega"
"08/12/2023, 3:26 pm - Ansh B. C. A: <Media omitted>"
"08/12/2023, 4:46 pm - Vishal(B C. A): Gaand ke andhe 1st ko aaunga nahi toh chutti rakh lunga"
"08/12/2023, 4:46 pm - Vishal(B C. A): Konsa 100% attendance se gaand marvani hai teri tarah"
"08/12/2023, 5:08 pm - Jatin: You deleted this message"
"08/12/2023, 6:25 pm - Vishal(B C. A): Asp.net syllabus bhejna"
"09/12/2023, 5:53 am - Jatin: Aaje to 6 vagya ni bus nathi"
"09/12/2023, 5:53 am - Jatin: 7:45 ni che"
"09/12/2023, 5:53 am - Ansh B. C. A: Kone kidhu"
"09/12/2023, 5:53 am - Ansh B. C. A: Bc"
"09/12/2023, 5:54 am - Jatin: Mahesh e <This message was edited>"
"09/12/2023, 5:54 am - Ansh B. C. A: Na hu ave"
"09/12/2023, 5:54 am - Jatin: Saturday che ne aaje etle"
"09/12/2023, 5:54 am - Ansh B. C. A: Ala bc"
"09/12/2023, 5:54 am - Ansh B. C. A: Me stop pr ubho chu"
"09/12/2023, 5:54 am - Jatin: Me pan ready Thai gayo"
"09/12/2023, 5:55 am - Jatin: Pachi Mahesh ne phone karyo to khabar padi"
"09/12/2023, 5:55 am - Rishabh: Seriously"
"09/12/2023, 5:55 am - Rishabh: Hu stop par ubho chu"
"09/12/2023, 5:55 am - Jatin: Kai nai 5-10 minutes ubho re"
"09/12/2023, 5:56 am - Jatin: Koi aave to mane phone karje @917984517933"
"09/12/2023, 5:56 am - Rishabh: To bus 7 45 aa aava ni cha"
"09/12/2023, 5:56 am - Jatin: Ha"
"09/12/2023, 5:57 am - Rishabh: To Ghar jatao rav"
"09/12/2023, 5:57 am - Jatin: Me gare thi nikadvano j hato pachi phone Karine puchyu"
"09/12/2023, 5:57 am - Rishabh: This message was deleted"
"09/12/2023, 5:57 am - Rishabh: Ok"
"09/12/2023, 5:58 am - Jatin: @917984517933 tu sultan Bhai ne puch ne bus nu"
"09/12/2023, 5:59 am - Jatin: @919104653709 tu puch Mahesh ne ke koi pan bus nathi"
"09/12/2023, 5:59 am - Jatin: Darbar vadi nu pan puch je"
"09/12/2023, 6:00 am - Rishabh: Number mokal"
"09/12/2023, 6:00 am - Jatin: Mahesh Bhai (Parul Transport).vcf (file attached)"
"09/12/2023, 6:01 am - Jatin: Darbar vadi bus nu pan Mahesh ne j puch je"
"09/12/2023, 6:02 am - Rishabh: Bhai phone nathi uthav to"
"09/12/2023, 6:02 am - Jatin: Okay"
"09/12/2023, 6:03 am - Rishabh: To su Karu ubho rv"
"09/12/2023, 6:03 am - Jatin: Parul Transport.vcf (file attached)"
"09/12/2023, 6:04 am - Jatin: Aa number par try kar 1 vaar"
"09/12/2023, 6:04 am - Rishabh: <Media omitted>"
"09/12/2023, 6:04 am - Rishabh: Which one"
